revId,appId,text,revDate,revRating,revOwner
117292,24," Wery use full app","March 14, 2019",5,"Damodar Vattepu vattepu"
117293,24," very good app as well as useful app","March 14, 2019",5,"Little Entertainment"
117294,24," no1 aaps x hd","March 13, 2019",5,"A Google user"
117295,24," best but add layer tool editor like eraser please","March 13, 2019",5,"gustaf heylinux"
117296,24," BOHOT HARD APPKICATIONECH HAIN....ISKE JAISA KOI HARD ICH NEHI HAIN","March 13, 2019",5,RehydroX
117297,24," not bad","March 13, 2019",1,"A Google user"
117298,24," Nice aap it's so helpful to fill the form... To cut past the pic. And signature...","March 13, 2019",5,"Raju Kaushik"
117299,24," Well","March 13, 2019",4,"Sukha Sheokand"
117300,24," good","March 13, 2019",5,"Chella Prem"
117301,24," amazing app","March 13, 2019",5,"A Google user"
117302,24," Best photography editing software for portable use with an easy-to-use interface. Has crash support to I Love it. *update because i posted this in 2016* Dev.macgyver has updated this app recently and I have to say I'm impressed. This is my go-to editing app and has been for many years.","March 13, 2019",5,"Rob Lyon"
117303,24," nice app","March 13, 2019",5,"A Google user"
117304,24," Best semi-pro editor you can find in the store - Not for lazy people who likes automatic filters. Easy to use, simple, low-memory consumption and a lot of manual effects, filters and adjustments to apply. Among my favourite specs are resizing, filling and cropping pictures. Also the option to add sh...Full ReviewBest semi-pro editor you can find in the store - Not for lazy people who likes automatic filters. Easy to use, simple, low-memory consumption and a lot of manual effects, filters and adjustments to apply. Among my favourite specs are resizing, filling and cropping pictures. Also the option to add shapes, text or other images to a picture gives you a Photoshop-style editor. Option: BUY A PRO VERSION to help those guys to keep improving it and helping us.","March 13, 2019",5,"Trinsky Harkness"
117305,24," excellent","March 13, 2019",4,"Hashim Vpurath"
117306,24," trash","March 13, 2019",1,"A Google user"
117307,24," great app","March 13, 2019",5,"ktk_grapher Adventure"
117308,24," good","March 13, 2019",5,"ARYAN KUMAR"
117309,24," best photo editor ever in the whole world","March 13, 2019",5,"S'fiso Magoso"
117310,24," this help me alot for making trolls (mems) and to creating youtube thumbnails for videos.and much more .just love it you should download it.","March 13, 2019",5,"A Google user"
117311,24," it's to good","March 13, 2019",5,"A Google user"
117312,24," nycc app","March 13, 2019",5,"A Google user"
117313,24," verry effective","March 12, 2019",5,"Vorer alo"
117314,24," wow","March 12, 2019",5,"Sanchita Srivastava"
117315,24," batch function is a life saver","March 12, 2019",5,"Zhenyu Tong"
117316,24," farji","March 12, 2019",1,"Niranjan Sharma"
117317,24," nice aap","March 12, 2019",1,"A Google user"
117318,24," exellent","March 12, 2019",5,"Shahnaz Hussain"
117319,24," amazing","March 12, 2019",3,"A Google user"
117320,24," Excellent editor. Easy to use, lots of features.","March 12, 2019",5,"john horrocks"
117321,24," Excellent editor.","March 12, 2019",5,"Mark Stackhouse"
117322,24," panget l","March 12, 2019",1,"A Google user"
117323,24," useful","March 12, 2019",5,"A Google user"
117324,24,"  ","March 12, 2019",5,"A Google user"
117325,24," this 1 app i can say thts been on almost every phone ive bought. PHOTO EDITOR is reliably consistent with NEVER any crashes or annoying ads. u can make a nice GIF, video capture, photo edit, etc. u can do it all with this dependable app. good job team!","March 11, 2019",5,"Meh Lo"
117326,24," good app","March 11, 2019",5,"Caleb Rivers"
117327,24," This is the best app ive tried so far when it comes to photo editing!","March 11, 2019",5,"A Google user"
117328,24," I've been using this app for years. I've had it on every device and I wouldn't trade it for any other. A wonderful app. Thank you for always being on top of things","March 11, 2019",5,"Zaynun Elawar"
117329,24," Iv'e been using this App for years and this is the best Editing App so far... i wish i could post some graphics n logos i made with this App","March 11, 2019",5,"Ben Asama"
117330,24," one of the best photo editing apps i ever encountered","March 11, 2019",5,"Jesse Amoako"
117331,24," I've found this better than all the Adobe attempts on my tablet","March 11, 2019",5,"Karl Thorn"
117332,24," good","March 11, 2019",5,"sathik sathik"
117333,24,"    ","March 11, 2019",5,"A Google user"
117334,24," the best ever small, simple, fast, easy, and you can do everything with it i dont believe it is just 5MB thanks devs","March 11, 2019",5,"A Google user"
117335,24," it is new app. old app super","March 11, 2019",2,"Srinu Bidika"
117336,24," I love this app!!","March 11, 2019",5,"A Google user"
117337,24," cant able to open password protected pdf fils","March 11, 2019",1,"Jamal Mohamed"
117338,24," Photoshope for the android ","March 11, 2019",5,"Gufran Jameel"
117339,24," Excellent.Very user friendly app.","March 11, 2019",5,"Arunava Aich"
117340,24," very. good","March 11, 2019",5,"Ganga Pattanshetti"
117341,24," mn","March 11, 2019",2,"A Google user"
117342,24," Works good! =)","March 11, 2019",5,"muura the fanboygirl"
117343,24," Nice application","March 11, 2019",5,"ajay medhi"
117344,24," gd","March 11, 2019",5,"MD Ibrahim Kholil"
117345,24," close like you are working in the pc , gud application","March 11, 2019",4,"Srinivas m.k"
117346,24," It's easy to use, when you open the app, it shows right away all options, and there are many, believe me. I love it!","March 10, 2019",5,"Bea Taylor"
117347,24," Very good","March 10, 2019",5,"Gudrun Otto"
117348,24," awsome","March 10, 2019",5,"A Google user"
117349,24," really enjoy","March 10, 2019",5,"Adam Hill"
117350,24," great app","March 10, 2019",4,"Kiran Gaikwad"
117351,24," good work","March 10, 2019",5,"A Google user"
117352,24," nice . its my helpful","March 10, 2019",4,"prasenjit paria"
117353,24," Great","March 10, 2019",5,"Paul Buckle"
117354,24," nice","March 10, 2019",3,"A Google user"
117355,24," nice","March 10, 2019",5,"Mon Mahi"
117356,24," Mind blowing app","March 10, 2019",5,"salman shariq"
117357,24," nice app","March 10, 2019",5,"A Google user"
117358,24," good","March 10, 2019",5,"Jannat shiuly"
117359,24," Don't know about other's but for me this photo editor is the best editor... and i am using this editor since from 2016 Love this editor=D>","March 10, 2019",5,"Baba Anup Jha"
117360,24," this is really very good app.","March 10, 2019",5,"A Google user"
117361,24," ok","March 10, 2019",4,"Saidul Sk"
117362,24," Oddly enough, my Nokia phone didn't come with any type of built in photo editing software. This app has done a great job with what i needed to do! Do your self a favor and download this. Good job developers! Keep the updates coming.","March 10, 2019",5,"A Google user"
117363,24," Awsome.!.. Must try :)","March 10, 2019",5,"Awsome Ayaan!"
117364,24," very good app to make poster","March 9, 2019",5,"A Google user"
117365,24," marvelless","March 9, 2019",4,"Sampath P"
117366,24," good","March 9, 2019",3,"Tanzir Ahmad"
117367,24," This is better app for edit the picture . It works fast and easy.","March 9, 2019",5,"CHIRANJEEV VISHWAKARMA"
117368,24," to good apps is it","March 9, 2019",5,"A Google user"
117369,24," yyyy","March 9, 2019",1,"prasanta sahu"
117370,24," bad App no warking","March 9, 2019",1,"A Google user"
117371,24," Good","March 9, 2019",5,"Arun Joy"
117372,24,"  very nice","March 9, 2019",4,"Shivaji Poul"
117373,24," nic apps","March 9, 2019",5,"Rajesh Patel"
117374,24," good","March 9, 2019",4,"Prasenjit Singha"
117375,24," nice","March 9, 2019",4,"A Google user"
117376,24," mast hy boos","March 9, 2019",5,"A Google user"
117377,24," great app!","March 9, 2019",5,"A Google user"
117378,24," great app","March 9, 2019",5,"A Google user"
117379,24," Top 1","March 9, 2019",5,"A Google user"
117380,24," Its not suporting ios?","March 9, 2019",5,"A Google user"
117381,24," It's The BEST! thank you developers.","March 8, 2019",5,"A Google user"
117382,24," wsama apps","March 8, 2019",5,"TecH Rana"
117383,24," Good","March 8, 2019",5,"A Google user"
117384,24,"  ","March 8, 2019",1,"Tansukh kodecha"
117385,24," very good app","March 8, 2019",5,"A Google user"
117386,24," super.....","March 8, 2019",5,"kamal sharma"
117387,24," good","March 8, 2019",5,"sazzzad Hasan"
117388,24," excellent work","March 8, 2019",5,"Randeep Singh"
117389,24," Amazing ","March 8, 2019",5,"Crazy Colors"
117390,24," 8hhhh","March 8, 2019",5,"A Google user"
117391,24," Very nice","March 8, 2019",5,"A Google user"
117392,24," nicetiful","March 8, 2019",5,JoJonas
117393,24," it sucks i like the old editor i had","March 8, 2019",1,"A Google user"
117394,24," good","March 8, 2019",4,"A Google user"
117395,24," good","March 8, 2019",3,"Mohammad Wasim"
117396,24," very very good photo editor i like this aapone","March 8, 2019",5,"A T Patil"
117397,24," Supe pedu","March 8, 2019",5,"A Google user"
117398,24," good","March 8, 2019",5,"A Google user"
117399,24," good","March 8, 2019",5,"oluwafemi thredollar streetsoldier"
117400,24," Success","March 8, 2019",3,"jay Gujarat"
117401,24," good","March 8, 2019",5,"Rasul Rathva"
117402,24," worst","March 8, 2019",1,"PUNEET MALHOTRA"
117403,24," good one","March 7, 2019",5,"raaj 9900"
117404,24," It is easy to control","March 7, 2019",5,"Prassann Nagarkar"
117405,24," kindly.ikkliok","March 7, 2019",4,"Arun Mani"
117406,24," very good editor","March 7, 2019",5,"A Google user"
117407,24," nice","March 7, 2019",5,"Krishan Silal"
117408,24," It's very good app SUPER","March 7, 2019",5,"ElmFilm & VidMove"
117409,24," I've been using this app for years and it's never let me down! closest you can get to a PC style Adobe photoshop editor on android. the lay out was tricky since I was trained on Adobe photoshop CS5, but it's got most of the same bells and whistles which is exciting, wether you're doing a serious pro...Full ReviewI've been using this app for years and it's never let me down! closest you can get to a PC style Adobe photoshop editor on android. the lay out was tricky since I was trained on Adobe photoshop CS5, but it's got most of the same bells and whistles which is exciting, wether you're doing a serious project or just having some dumb fun with images, I'd definitely reccomend this app!","March 7, 2019",5,"joshua suchy"
117410,24," i hav nothing to say","March 7, 2019",5,"A Google user"
117411,24," very nice app","March 7, 2019",5,"A.R IAWPHNIAW"
117412,24," hhh","March 7, 2019",5,"Govind Pro"
117413,24," wonderful......","March 7, 2019",5,"Rakesh Sharma"
117414,24," King of editer It very awesome and usefull to make diffrent editing many effact now u dowload to try it Dont Agreed This line i am still lie","March 7, 2019",5,"A Google user"
117415,24," add some filters and bokeh effect","March 7, 2019",5,"Akshay Sir"
117416,24," great app","March 7, 2019",5,"Isabel Herrera"
117417,24," good","March 7, 2019",5,"reza taghizadeh"
117418,24," I love it","March 7, 2019",5,"A Google user"
117419,24," The app is doing what it is supposed to do and has plenty of handy features but there is an issue that happens when using (Text/Image) option and entering the text in Arabic ; the entered text has some black dots above and under every letter of it .. I hope this gets fixed in a later update. Edit: T...Full ReviewThe app is doing what it is supposed to do and has plenty of handy features but there is an issue that happens when using (Text/Image) option and entering the text in Arabic ; the entered text has some black dots above and under every letter of it .. I hope this gets fixed in a later update. Edit: The problem is because of the font used by default by the app ,if anyone has this problem you can download an external font and I recommend the ""Droid Naskh"" which is the default one for Android phones.","March 7, 2019",3,"Yazan Al-Habyan"
117420,24," nice app","March 7, 2019",5,"NARAYANA RAO"
117421,24," not good","March 7, 2019",1,"A Google user"
117422,24," It's a great app!! ","March 7, 2019",5,"zegjinia jecker"
117423,24," i like it it's best photo editor app","March 7, 2019",5,"Temesgen Dereje"
117424,24," thanks again for your support","March 6, 2019",1,"prakash premi intertainment"
117425,24," Very Useful App I Love This","March 6, 2019",4,"Shailendr Kumar Shailendr Kumar"
117426,24," nice app","March 6, 2019",4,"A Google user"
117427,24," A must-have app!","March 6, 2019",5,"Ali Goli"
117428,24," nice app","March 6, 2019",5,"A Google user"
